0,1,2,3,4
2020-01-14T13:40:00,12330.5,12337.4,12328.75,12336.65
2020-01-14T13:50:00,12336.5,12338.95,12323,12324.45
2020-01-14T14:00:00,12324.05,12331.3,12322.4,12326.3
2020-01-14T14:10:00,12326.6,12334.5,12325.35,12332.35
2020-01-14T14:20:00,12332.5,12343.5,12326.6,12343.45
2020-01-14T14:30:00,12343.65,12345.4,12336.45,12337.9
2020-01-14T14:40:00,12338,12363.1,12337.3,12362.55
2020-01-14T14:50:00,12363.25,12367.9,12357.5,12365.9
2020-01-14T15:00:00,12366.5,12374.25,12360.9,12363.75
2020-01-14T15:10:00,12363.65,12365.95,12356.2,12357.3
2020-01-14T15:20:00,12357.4,12363.6,12356.2,12360.05
2020-01-14T15:30:00,12360.3,12362.3,12359.85,12362.3
2020-01-15T09:00:00,12349.4,12349.4,12349.4,12349.4
2020-01-15T09:10:00,12346.2,12347.1,12320.15,12321.2
2020-01-15T09:20:00,12321.65,12325.85,12304.65,12309.15
2020-01-15T09:30:00,12308.35,12315.5,12298.55,12311.9
2020-01-15T09:40:00,12311.5,12312.1,12292.6,12297.2
2020-01-15T09:50:00,12297.15,12305.6,12296.1,12300.9
2020-01-15T10:00:00,12300.95,12310.45,12298,12298.35
2020-01-15T10:10:00,12298.45,12298.55,12290,12295.95
2020-01-15T10:20:00,12296.3,12304.85,12294.2,12304.65
2020-01-15T10:30:00,12304.85,12307.75,12295.4,12295.4
2020-01-15T10:40:00,12295.45,12301.65,12294.75,12295.55
2020-01-15T10:50:00,12295.95,12297.8,12291.35,12295.55
2020-01-15T11:00:00,12295.6,12307.1,12294.9,12307.1
2020-01-15T11:10:00,12307.45,12310.7,12303.05,12310.15
2020-01-15T11:20:00,12309.95,12311,12297.3,12301.35
2020-01-15T11:30:00,12301.4,12304.4,12297.8,12304.25
2020-01-15T11:40:00,12304.15,12308.55,12299.9,12306.45
2020-01-15T11:50:00,12306.25,12311.6,12304.65,12305.35
2020-01-15T12:00:00,12305.4,12306.2,12291.4,12298.15
2020-01-15T12:10:00,12297.9,12298.4,12284.4,12288.65
2020-01-15T12:20:00,12288.55,12293.35,12287.7,12289.15
2020-01-15T12:30:00,12289,12297.45,12286.25,12297.2
2020-01-15T12:40:00,12297.1,12297.45,12291.1,12293.2
2020-01-15T12:50:00,12293.15,12296.85,12289.5,12291.25
2020-01-15T13:00:00,12291.05,12302.75,12291.05,12302.05
2020-01-15T13:10:00,12301.85,12303.05,12297.25,12299
